number,title,author,date,views,content,content_type,url,ntt_sn,attachment_count,attachment_names,image_count,image_urls,link_count,links
2468,2023-1학기 학생교육서포터즈 대면행사 「드리미가 드림」 참여 안내,강**,2023. 6. 12,54,"우리대학 다전공 및 학생성과인증 제도 홍보를 위한 2023-1학기 학생교육서포터즈 대면 행사 를 아래와 같이 시행하오니, 많은 참여 바랍니다.
가 . 행 사 명 : 학생교육서포터즈 대면행사 「 드리미가 드림 」
나 . 행사목적: 다전공·학생성과인증 홍보를 통한 관련 제도 인식 제고 및 참여 활성화
다 . 참여대상 : 학부재학생
라 . 행사일시 및 장소
마 . 운영내용: 이뤄드림 시스템을 통한 3가지 미션 완료자에게 간식 및 다이어리 배부
※ ①비교과마일리지 현재 점수 조회, ②이뤄진단 참여인증 , ③O/X퀴즈
바 . 참여방법 : 현장 행사 참여 ( 빠른 운영을 위해 이뤄진단 사전참여 후 행사참여 권장 )
사 . 참여혜택 : 참여자 간식 ( 쿠키 & 음료 ) 제공 , 다전공 다이어리 배부 (1 일 100 명 선착순 )
아 . 관련문의 : 교육혁신본부 교육혁신원 교육성과관리센터 213-2668. 끝 .
| 구분 | 1차 | 2차 | 3차 |
| 행사일시 | 2023. 6. 12(월)13:30~ | 2023. 6. 13(화)13:30~ | 2023. 6. 15(목)14:00~ |
| 장소 | 봉림관 | 사림관 | 도서관 정문 |
| ☞이뤄진단참여하기:https://edream.changwon.ac.kr/ko/essential/start☞공지URL:https://www.changwon.ac.kr/portal/na/ntt/selectNttInfo.do?mi=13536&nttSn=1300035※기존 공지글을 학과 공지게시판 선택 후 게시물 복사 가능 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1300447,1300447,0,,0,,2,https://edream.changwon.ac.kr/ko/essential/start (https://edream.changwon.ac.kr/ko/essential/start) | https://www.changwon.ac.kr/portal/na/ntt/selectNttInfo.do?mi=13536&nttSn=1300035 (https://www.changwon.ac.kr/portal/na/ntt/selectNttInfo.do?mi=13536&nttSn=1300035)
2467,2023-2학기 장학사정 반영을 위한 어학성적표 제출 안내 [제출기한: ~7/15(토)],강**,2023. 6. 9,138,"2023-2학기 장학사정 반영을 위한 어학성적표 제출바랍니다.
1. 대상: 2023-1학기 재학생 (수업연한 초과자 제외)
2. 제출기한: 2023.7.15.(토)
3. 최근 2년 이내의 성적만 인정함
단, 한 번 제출한 회차의 어학성적표는 다시 제출할 수 없음 (성적표 하나 당 1회에 한하여 인정)
4. 어학성적 인정 대상 시험: TOEIC, Opic, 토익스피킹
5. 제출방법: 메일 제출 (computer@changwon.ac.kr) 또는 직접 제출
- 제출 시 파일명: 어학성적증명서_학년_학번_이름 ☞ 학년은 2023-1학기 기준으로 작성
(예. 어학성적증명서_3학년_20221229_컴공과)",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1300372,1300372,0,,0,,0,
2466,2023학년도 2학기 학·석사연계과정생 선발 계획 안내 [지원서 접수: 7/7(금) ~ 7/14(금) 17시],송**,2023. 6. 8,225,"2023학년도 2학기 학·석사연계과정생 선발 계획을 아래와 같이 안내하오니 관심있는 학생들은 참고하시기 바랍니다.
1. 선발학과: 2023학년도 학·석사연계과정을 희망하는 학과(전공)
2. 선발인원: 연도별 입학정원 내
3. 수업연한: 학사과정 (7 학기 ) 과 대학원 석사과정 (3 학기 ) 교육과정을 연계하여 수업연한을 각각 1 학기씩 단축하며 , 5 년에 학사학위 및 석사학위를 취득
※ 학칙 제 40 조 ( 수업연한 ) 및 수업연한의 단축에 관한 사항에 의함 .
4. 추진일정
- **지원서 접수:2023. 7. 7.(금) ~ 7.14.(금) 17:00까지**
- 접수처: 본관 2층 대학원 행정실
- 합격자 확정 및 통보: 2023.7.28.(금) 예정
- 수강신청: 2023.9 .1 .(금 )~9.7 .(목 ) 수강신청 변경기간
※ 학·석사연계과정생은 수강신청 변경기간에 반드시 총 **6학점의 일반대학원 지원학과의 전공 교과목을 수강신청** 하여야 함
붙임 : 2023학년도 2학기 학·석사연계과정 선발 계획 1부.  끝.",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1300292,1300292,0,,0,,0,
2465,2023-1학기 사회봉사 활동보고서 및 확인서 전산입력 제출 [2차 제출: 6/8(목) ~ 6/14(수)],강**,2023. 6. 7,118,"2023학년도 1학기 사회봉사교과목 수강생은 사회봉사활동보고서 (전산입력) 와 확인서 (자원봉사활동 확인서(1365)
또는 사회복지 자원봉사 실적 인증서(VMS))를 전산입력 (전산등록) 바랍니다.
가 . 대상 : 사회봉사 교과목 신청자 전체
나 . 봉사활동 전산 제출 (와글-학사정보시스템 보고서 입력 및 파일 등록)
- 1 차제출 : 2023.5.8.( 월 ) ~ 5.12.( 금 ) 까지
- 2 차제출 : 2023.6.8.( 목 ) ~ 6.14.( 수 ) 까지
다 . 사회봉사교과목 신청 학생 이 해야 할 일
- 학사정보시스템의 사회봉사메뉴에서 사회봉사활동보고서 를 전산 입력 하고 확인서 (전체활동내역이 포함된 자원봉사활동확인서 또는 사회복지자원봉사실적인증서) 를 파일 등록
- 대면으로 학과 및 학생과 에 서류 ( 보고서 및 확인서 ) 제출 없음
- 승인 및 봉사활동확인서 확인: 성적열람 및 정정기간(2023.6.29(목) ~ 7.5.(수))
라 . 유의사항
- 봉사활동은 입학일로부터 보강주 전일 (2023.6.7.( 수 )) 까지
- 봉사활동 시수 인정 유의사항 확인 ( 일일 봉사활동 시수 는 최대 8시간 인정 )
( 헌혈 은 회당 4 시간을 인정하되 , 최대 5 회 (20 시간 ) 까지 인정 )
붙임 1. 사회봉사활동보고서 ( 전산입력용 ) 1 부 .
2. 사회봉사교과목 운영지침(2023) 1부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1300128,1300128,0,,0,,0,
2464,"(경제사정곤란,다자녀 등) 2023-1학기 국가장학금Ⅱ유형 학생 신청 [신청기간: 6/7(수) ~ 6/14(수)]",최**,2023. 6. 7,193,"한국장학재단의 '국가장학금Ⅱ유형 지원' 관련하여 안내드리니, 해당 학생들은 아래 신청방법에 따라 기한 내 신청하여 주시기 바랍니다.
1. 선발대상: 2023-1학기 국가장학금 신청을 완료하여 소득수준이 파악된 학생 중 아래 선발 유형 해당자
2. 선발기준: 붙임파일 참조
3. 신청기간: 2023. 6. 7.(수) ~ 6. 14.(수)
붙임  1. 2023-1학기 국가장학금Ⅱ유형 신청 안내 1부.
2. 장학금 신청서(서식) 1부.  끝.
| 구  분 | 내  용 | 신청방법 | 제출서류 |
| 경제사정 곤란 | 경제적 어려움을 겪는 대학생 | 학과사무실로 신청 | -장학금 신청서-신청 유형별 증빙 서류-신청자 명단 |
| 우선지원대상Ⓑ | 장애인대학생,다자녀(자녀3명 이상)가구의 대학생 |
| 다문화 가정 | 다문화 가정의 자녀인 학생 |
| 우선지원대상Ⓐ | 자립준비청년 또는 보호(연장)아동인 대학생,쉼터 입․퇴소 청소년인 대학생,청소년 한부모인 대학생 | 장학담당자e-mail로 학생 직접 신청scholar@changwon.ac.kr | -장학금 신청서-신청 유형별 증빙 서류 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1300129,1300129,0,,0,,0,
2463,"2023-1학기 교내 배정외 비감면(명예선양, 국가시험합격자) 장학 신규 선발 안내 (학생신청기간: ~6/5(월)까지)",강**,2023. 5. 26,124,"1. 관련 : 학생과-711(2023.2.1.)‘2023-1학기 학부 교내․외 장학생 선발 계획 수립’
2. ‘ 2023-1학기 교내 배정외 비감면 ( 명예선양 , 국가시험합격자 ) 장학 신규 선발 계획 ’을 안내하오니 , 해당학생은 기한 내 신청 바랍니다 .
가 . 선발대상 및 장학종류
○ 선발대상 : 각종 활동등을 통한 대학의 이미지 제고 및 학교 발전에 공로가 있는 학생
○ 장학내용 : 국가시험합격자 , 공로 · 봉사 ( 명예선양 장학금 * )
* 명예선양 장학금 : ‘ 국내·외 각종 입상대회 상위 입상’, ‘선행, 미담사례 등으로 표창장 , 감사패 등을 수여’, ‘공연, 선행 등 대외 언론보도를 통한 대학 이미지 거양 ’ ‘봉사활동’ 등으로 학교 발전에 공로가 있는 학생에게 지급하는 장학금
나 . 선발기준 : 붙임 참조
다 . 장학금 지급 시기 및 방식 : 6 월중 학생 명의 계좌로 지급
라 . 장학생 선발 절차
붙임 1. 2023-1학기 교내 배정외 비감면(명예선양,국가시험합격자) 신규 장학생 선발 계획 1부
| 학생과➛단대,학과 |  | 학생➛학과 |  | 학과➛단대 |  | 단대,부서➛학생과 |
| ▪계획 수립 및 안내 | ⇨ | ▪신청서및증빙서류제출 | ⇨ | ▪학생 제출서류 확인▪취합 후 단대 제출 | ⇨ | ▪제출서류 확인▪취합 후 학생과 제출 |
| ’23.5월말 |  | ’23.6.5.(월)까지 |  | ’23.6.7.(수)까지 |  | ’23.6.8.(목)까지 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1299188,1299188,0,,0,,0,
2462,[LINC3.0] 2023학년도 캡스톤디자인 경진대회 참가팀 모집 안내 [모집기한: ~6/16(금)],강**,2023. 5. 26,210,"우리 대학 학생들의 창의적 도전정신을 고취 시키고 창의적 성과의 공유 및 확산 을 위해 캡스톤디자인 경진대회 참가팀 을 아래와 같이 모집하오니 많은 참여 바랍니다 .
1. 프로그램명 : 2023 학년도 캡스톤디자인 경진대회
2. 일시 : 2023.06.22.( 목 ) 14:00~
3. 모집기한 : 2023.06.16.( 금 )
4. 대상 : LINC 3.0 사업 지원을 받아 캡스톤디자인 과제를 수행한 팀 ( 교과목 운영 포함 )
5. 참가분야 : 이공분야 , 비이공분야
6. 신청방법 : LINC 3.0 사업단 홈페이지 ( [https://linc.changwon.ac.kr](https://linc.changwon.ac.kr) ) 에서 신청
7. 시상내용 : 상장 및 최대 700,000 원 상당의 시상품
8. 상세내용 : 붙임참조
붙임 2023 학년도 캡스톤디자인 경진대회 참가팀 모집 안내 1 부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1299185,1299185,0,,0,,1,https://linc.changwon.ac.kr (https://linc.changwon.ac.kr)
2461,(~6.22.까지) 2023년 2학기 국가장학금 1차 신청 안내,최**,2023. 5. 19,439,"**2023년 2학기 국가장학금 1차 신청 일정을 안내** 드리니, **모든 대학생들은 적극적으로 신청** 해 주시기 바랍니다.
**★★ 국가장학금Ⅱ유형 지원대상 확대:학자금 지원 9구간까지(교내장학금 연계 지원 예정)**
**★★ 국가장학금 미신청자는 '23년 2학기 재난장학금 지원 불가, 재난 피해가구 대학생 반드시 신청**
****
* (기초·차상위) 첫째 자녀는 700만원, 둘째 자녀는 등록금 전액 지원
(다자녀) 8구간 이하 셋째 이상 자녀의 등록금 전액 지원
**□2023년 2학기 국가장학금 1차 신청 안내**
**□ 국가장학금 신청시 '가족관계 전자증명서 발급 서비스' 이용 안내**
- '21.11.15.부터 정부24앱을 통해 모바일 환경에서도 가족관계 증명서 발급 및 재단 제출 가능
- 발급 및 제출 방법: [붙임] 리플릿 참조
| 【’23년 국가장학금 연간 최대 지원가능 금액】 |
| (단위:백만 원) |
| 구 분 | 기초‧차상위 | 1구간 | 2구간 | 3구간 | 4구간 | 5구간 | 6구간 | 7구간 | 8구간 |
|  |
| 국가장학금 Ⅰ유형 | 700(둘째 전액) | 520 | 520 | 520 | 390 | 390 | 390 | 350 | 350 |
| 다자녀국가장학금 | 첫째,둘째 | 700(둘째 전액) | 520 | 520 | 520 | 450 | 450 | 450 | 450 | 450 |
| 셋째이상 | 전액 | 전액 | 전액 | 전액 | 전액 | 전액 | 전액 | 전액 | 전액 |
| ㅇ(신청기간)2023.5.23.(화) 9시~ 6.22.(목) 18시(총 31일간)ㅇ(서류 제출 및 가구원 동의)2023.5.23.(화) ~ 6.29.(목) 18시ㅇ(신청대상)재학생,신입생(입학예정자),편입생,재입학생,복학생 등 모든 재학생※재학생은1차 신청이 원칙이며,재학 중2회에 한해 구제신청 자동 적용ㅇ(신청방법)한국장학재단 누리집(www.kosaf.go.kr)및 모바일 앱에서 신청ㅇ(신청문의)한국장학재단 상담센터1599-2000 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1298727,1298727,0,,0,,0,
2460,"2023-1학기 심층상담(04분반, 이수현교수님) 일정 공지",강**,2023. 5. 17,288,"2023-1학기 심층상담(이수현교수님) 일정 알려드립니다.
1. 상담일정: **2023.5.30.(화) 16:00**
2. 상담방법: 55110호실 대면 상담
3. 상담 전 준비사항: 드림캐치(htt[://career.changwon.ac.kr) 시스템에 상담을 받고자 하는 내용 입력
-입력방법: 붙임의 드림캐치 온라인 상담 매뉴얼 확인
4. 상담일정에 수업이 있는 학생은 개별 문의 바람",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1298191,1298191,0,,0,,0,
2459,지역인재 7급 수습직원 추천채용제도 홍보,이**,2023. 5. 16,391,"****
**지역인재 7급 수습직원 추천채용제도 홍보**
인사혁신처에서는 공직 채용경로를 다양화하고 지역의 우수인재를 선발하여 공직에 등용하기 위하여 지역인재 추천채용제를 시행하고 있습니다.
이와 관련하여, 지역인재 7급 수습직원 추천채용제도 안내책자 및 홍보 포스터 자료를 붙임과 같이 안내하 오니 관심있는 학생들은 참고하시기 바랍니다.
[우리대학 지역인재 7급 수습직원 추천채용제 추진 일정]
- 사전설명회: 2023년 7월 예정
- 모집 및 선발: 2023년 8월 예정
- 추천대상자 오리엔테이션: 2023년 9월 예정
- 추천대상자 교육: 2023년 9~12월
- 지역인재 7급 추천: 2024.1월 예정(인사혁신처 공고에 따라 진행)
문의사항은 취업전략센터(213-2613)로 문의하시기 바랍니다.
감사합니다.
붙임 1. 지역인재 7급 수습직원 추천채용제도 안내책자 1부.
2. 지역인재 7급 수습직원 추천채용제도 포스터 1부.
| 담당자 | 취업전략센터 | 이영철 | 213-2615 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1298213,1298213,0,,0,,0,
2458,(-6/22(목)까지) 2023학년도 2학기 1차 국가근로 학생 신청기간 안내,김**,2023. 5. 15,772,"2023 년도 2 학기 1 차 국가근로장학금 학생신청 기간을 안내하오니 국가근로를 희망하는 학생은
기간 내에 신청하시기 바랍니다.
*** 유의 사항**
1) 우리 대학은 1차 신청자가 많으므로 2차에 신청할 경우 선발(대기)될 가능성이 낮습니다.
**`23-2학기 근로를 희망하는 경우** **가급적 1차 신청기간에 신청** 하시기 바랍니다.
2) **장애대학생봉사유형** 신청자는 **1차 기간에 일반유형으로 신청** 하시기 바랍니다.
3) 국가근로 선발 시 한국장학재단에서 **소득분위 확정을 받아야 선발대상** 이 되므로 가급적 빨리 신청하여
소득분위를 확정 받으시기 바랍니다.
**□(1차)학생신청기간:2023. 5. 23.(화) 9시~ 6. 22.(목) 18시까지**
※ 주말 및 공휴일 포함 신청기간 내 24 시간 신청가능 ( 단 , 시작일 및 마감일 제외 )
- 2학기 근로기간: 2023. 9. 1. ~ 2024. 2월(동계방학* 포함)
* 동계방학 근로신청은 별도로 받지 않으며, 포기자 발생 시 2학기 신청자 중에서 교체 선발
□ 신청방법 : 한국장학재단 홈페이지 및 모바일 앱을 이용하여 신청 ( 붙임 참고 )
붙임 2023년도 2학기 1차 국가근로장학금 학생신청 매뉴얼 1부. 끝.",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1298726,1298726,0,,0,,0,
2457,국제학생증 ISIC 발급비 지원 행사 안내,강**,2023. 5. 12,44,"국제학생증 ISIC 발급비 지원 행사를 다음과 같이 안내하오니, 국제학생증 발급을 원 하는 학생들의 신청바랍니다 .
1. 발급대상 : 재 ( 휴 ) 학생 ( 단 , 졸업생 및 대학원 수료생 제외 )
2. 행사기간
가 . 온라인 행사기간 : 2023 년 5 월 15 일 ~ 5 월 28 일
나 . 오프라인(학교) 방문행사: 2023년 5월 16일 ~ 5월 18일 (봉림관 1층, 11시~15시)
3. 발급절차
가 . 온라인 신청서 등록 : isic.co.kr/hbr/411001
나 . My 브랜치 바로가기 클릭
다 . 고객확인번호 문자 수신
라 . 통장 + 카드 ( 국제학생증 ) 또는 카드 ( 국제학생증 ) 선택 후 발급 신청
마 . 카드는 업무일 기준 7 일 이내 배송
4. 유효기간 : 발급월로부터 1 년간  유효
5. 발급비용 : 무료 ( 국제학생증 발급비 17,000 원 하나은행 부담 )
6. 기타안내 : 붙임 포스터 참조
붙임  행사 포스터 1 부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1297822,1297822,0,,0,,0,
2456,2023-1학기 온라인 기초 학습법 특강 안내,강**,2023. 5. 11,46,"교육혁신원 교수학습센터에서는 2023-1학기 신입생 및 편입생의 성공적인 대학생활 적응 을 위하여 온라인 기초 학습법 특강을 아래와 같이 운영하오니 , 많은 학생들의 참여 바랍니다 .
1. 프로그램명 : 2023-1 학기 온라인 기초 학습법 특강
2. 참여대상 : 신입생 및 편입생 , 희망하는 재학생 누구나
3. 운영내용 ( 총 4 차시 )
4. 참여방법 : 이뤄드림시스템 온라인 신청 후 e- 캠퍼스 영상 강의 수강
5. 이수조건 : 각 차시별 영상 재생시간 90% 이상 수강 후 온라인 만족도조사 제출 필수
붙임 1. 2023-1 학기 온라인 기초 학습법 특강 안내자료 1 부 .",text_and_image,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1297718,1297718,0,,1,https://www.changwon.ac.kr/upload/editor/20230511/IMG_181959.png,0,
2455,☆2023학년도 상반기 연구활동종사자 연구실 안전 집합교육 안내 <사이버교육 미이수자 대상>,강**,2023. 5. 11,220,"2023 학년도 상반기 연구활동종사자 연구실 집합 안전교육을 아래와 같이 실시하오니, 안전교육 미이수자는 반드시 참석하여 안전교육을 이수하시기 바랍니다.
□ 교육개요
- 2023학년도 상반기 연구활동종사자 연구실 집합 안전교육
붙임 2023 학년도 상반기 연구활동종사자 연구실 집합 안전교육 계획 ( 안 ) 1 부 . 끝 .",text_and_image,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1297717,1297717,0,,1,https://www.changwon.ac.kr/upload/editor/20230511/IMG_181419.png,0,
2454,2023학년도 제2회 인권감수성 향상을 위한 집단상담 프로그램 <이뤄드림 선순 모집>,강**,2023. 5. 11,30,"❍ 일    시: 2023. 05. 17. (수). 14시~17시
❍ 장    소: 창원대 동백관 3층 322호
❍ 대    상: 학부 재학생 10명 내외 【※비교과 마일리지 3점 】
❍ 참여방법: 이뤄드림(※선착순 모집)
❍ 문    의: 인권센터 055-213-2620, 2621
❍ 세부내용 :
❍ 참여혜택 : 비교과마일리지 지급 (3 점 )
- 대상 : 프로그램 참가 학생 중 본교 학부 재학생 ( 인권지킴이 포함 )
- 프로그램 활동시간 x 1 점 지급
- 학점이 부여되는 활동시간 제외
※ 창원대학교 비교과인증 운영 지침 제 6 조 2 항",text_and_image,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1297617,1297617,0,,1,https://www.changwon.ac.kr/upload/editor/20230511/IMG_092054.png,0,
2453,2023-1학기 교직과정이수자 적성·인성검사 실시 계획 안내,강**,2023. 5. 10,48,"1. 관련 : ｢ 교원자격검정령 ｣ 제 19 조제 3 항 관련 별표 1( 무시험검정 합격기준 )
2. 우리대학 교직과정 이수자의 무시험검정 합격기준 충족 및 교직 전문성 강화를 위하여 2023-1 학기 교직 적성 · 인성검사를 다음과 같이 실시하오니
교직과정이수자는 교직이수에 차질이 발생하지 않도록 내용 확인하시기 바랍니다 .
가 . 교직과정이수자 교직 적성 · 인성 검사 횟수 : 2 회 검사 통과
※ ｢ 교원자격검정령 ｣ 제 19 조 제 3 항에 따라 2 년을 초과하는 교원양성과정을 이수한 사람은 졸업전 2 회 이상 검사 통과 필요
나 . 검사대상 : 교직과정이수자 ( 교육대학원 재학생 및 학부 기수료자 포함 )
다 . 신청기간 및 검사
- 신청기간 : 2023.5.22.( 월 ) 10:00 ~ 5.24.( 수 ) 18:00 까지
- 신청방법 : 와글 > 학사정보시스템 > 자격증 > 교원자격증 > 적성인성검사 ( 교직 )
- 검사일 및 검사장소 : 2023. 6. 2.( 금 ) 예정 (2023. 5 월 중 시간 장소 별도 공지 )
라 . 검사 부적격자에 대한 조치 및 재응시 절차
- 기 실시한 적성 ･ 인성검사 부적격자 중 검사에 재응시 하고자 하는 교직이수자는 교직 적성 · 인성검사 부적격자 학과 심층면접 상담결과서 제출 ( 해당자에 한함 )
- 제출기한 : 2023.5.24.( 수 ) 까지
- 상담결과서 제출자에 한하여 재응시 기회 부여
마 . 유의사항
- 교직 적성 · 인성검사 통과 기준 점수 : 572/840 점 이상
- 개인별 교직 적성 · 인성검사 최종 합격 여부는 학사정보시스템에서 확인
- 교직 적성 · 인성검사 미통과로 인하여 2023. 8 월 졸업 및 교원자격증취득이 불가한 학생이 발생하지 않도록 졸업사정시 개인별졸업학점취득분류표 ( 교직 ) 우측하단 적성 · 인성검사 합격 여부 필히 확인 요망
바 . 기타사항 : 검사 당일 신분을 확인할 수 있는 신분증 ( 주민등록증 , 여권 등 ) 지참
붙임 교원자격검정령 1 부 ( 별표 1 부분 발췌 ). 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1297594,1297594,0,,0,,0,
2452,2023-1학기 교원양성과정 이수자 대상 성인지 교육 실시 계획 안내,강**,2023. 5. 10,46,"1. 관련 : ｢ 교원자격검정령 ｣ 제 19 조 제 3 항 별표 1
2. ｢ 교원자격검정령 ｣ 개정에 따라 교원양성과정 이수자를 대상으로 성인지교육을 실시하고자 하오니 해당 학생은 교육을 이수할 수 있도록 신청하여 주시기 바랍니다 .
가 . 성인지 교육 대상자 : 일반대학 교육과 ( 유교 · 특교 ) , 교직과정 , 교육대학원
나 . 교육 이수 기준 ( ΄ 21 학년도 입학자 기준 )
- 교직과정 · 교육대학원 : 2 회 이상
- 일반대학 교육과 ( 유아 · 특교 ) : 4 회 이상
※ 기존의 재학생 및 복학생 은 ΄ 21.2.9. 을 기준 으로 남은 교원양성과정에 따라 산정 ( 붙임 참고 )
다 . 성인지 교육 신청 : ΄23. 5. 22.( 월 ) 10:00 ~ 5. 24.( 수 ) 18:00 까지
- ( 신청방법 ) 학사정보시스템 - 교직과정 - 성인지교육 - 성인지교육 신청
라 . 성인지 교육 실시 ※ 시간 및 장소는 신청인원에 따라 별도 공지 예정
- ΄23. 6. 5.(월) 18:00 예정
붙임  교원양성과정 이수자 대상 성인지 교육 실시 계획 1 부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1297591,1297591,0,,0,,0,
2451,2023-1학기 교원양성과정 이수자 대상 응급처치 및 심폐소생술 실습교육 안내,강**,2023. 5. 10,32,"1. 관련 : ｢ 교원자격검정령｣ 제19조제3항 관련 별표1 제4호
2. 2022-2학기 교직과정이수자 대상 응급처치 및 심폐소생술 실습 교육을 다음과 같이 실시하오니 해당 학생은 참가신청하여 이수하시기 바랍니다.
가 . 교육대상 : 특수교육과, 유아교육과, 교직과정이수자, 교육대학원
나 . 교육일시 : 2023. 6. 9.( 금 ) 18:00 예정
다 . 신청기간 : 2023. 5. 22.( 월 ) 10:00 ~ 5. 24.( 수 ) 18:00
※ 선착순 120 명 까지 신청 가능하므로 졸업예정자 들이 신청을 놓치지 않도록 안내 요망 철저
라 . 신청방법 : 와글 > 학사정보시스템 > 교직과정 > 응급처치 및 심폐소생술 교육신청
마 . 교육장소 : 미정 ( 신청 인원에 따라 장소 지정예정 )
바 . 초청강사 : 대한적십자사 응급처치 전문가
사 . 교육내용 : 필수 응급처치 방법 및 현장적용 교육 ( 이론 및 실습 ) 등 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1297588,1297588,0,,0,,0,
2450,[LINC3.0사업단] 2023학년도 하기 캡스톤디자인 운영팀 모집 안내 (수강신청기간~5/12(금) / 신청기간 6/2(금)18시한),강**,2023. 5. 10,48,"LINC 3.0 사업단에서는 이론으로 배운 전공지식에 창의적 사고를 접목하여 학생들이 직접 연구 , 설계 및 제작과정을 수행하는 학생주도형 캡스톤디자인 (Capstone Design) 운영팀 을 아래와 같이 모집하오니 많은 신청 바랍니다 .
1. 프로그램명 : 2023 학년도 하기 캡스톤디자인 (Capstone Design)
2. 참여대상 : LINC 3.0 참여학과 ( 부 ) 3,4 학년 재학생 ( 외국인 및 대학원생 참여가능 )
□ 2023 학년도 1 학기 LINC 3.0 사업단에서 개설한 캡스톤디자인 (Capstone Design) 교과목 수강신청한 재학생 만 참여가능
- 수강신청기간 : 2023.05.08.( 월 ) ~ 05.12.( 금 )
- 수강신청정정기간 : 2023.05.17.( 수 ) ~ 05.23.( 화 )
3. 세부내용 : 붙임파일 참조
4. 신청기한 및 방법
□ 신청기한 : 2023.06.02.( 금 ) 18:00
□ 신청방법 : LINC 3.0 사업단 홈페이지 ( [https://lincplus.changwon.ac.kr/](https://lincplus.changwon.ac.kr/) ) 에서 신청
□ 문의처 : LINC 3.0 사업단 산학교육팀 캡스톤디자인 담당자 (T.055-213-2924)
붙임 1. 2023 학년도 하기 캡스톤디자인 (Capstone Design) 운영팀 모집안내 1 부
2. LINC 3.0 사업단 참여학사조직 및 ICC 참여교원 현황 1 부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1297586,1297586,0,,0,,1,https://lincplus.changwon.ac.kr/ (https://lincplus.changwon.ac.kr/)
